movie_id	binary_answers	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	q_13	q_14	q_15	q_16	q_17	q_18	q_19	movie_name	revenue	runtime	languages	countries	movie_release	genres	imdb_id	rating	nb_votes
4069274	10000000010011000000	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	When Will I Be Loved		81.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2004.0	['Thriller', 'Romance', 'Erotic', 'Indie', 'Drama']	tt0396271	4.4	3517.0
5685826	00100100000000000010	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	The Aviary		85.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2005.0	['Romance', 'Indie', 'Comedy']	tt0443436	7.0	46.0
20553214	00110010001001001010	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	Mon Mane Na			{'/m/01c7y': 'Bengali Language'}	{'/m/03rk0': 'India'}	2008.0	['Drama', 'Romance', 'Action', 'Comedy']	tt1400528	4.7	334.0
21236198	10000000100001001010	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	Thief of Damascus		78.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1952.0	['Fantasy', 'Adventure', 'Romance']	tt0045229	5.2	180.0
9105523	01000011100000101001	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	Picture Bride		100.0	{'/m/03_9r': 'Japanese Language'}	{'/m/09c7w0': 'United States of America', '/m/03_3d': 'Japan'}	1994.0	['Romance', 'Marriage Drama', 'World Cinema', 'Documentary', 'Drama']	tt0114129	6.6	1178.0
17594419	10100010010000001000	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	Green Dolphin Street		140.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1947.0	['Adventure', 'Romance', 'Epic', 'Black-and-white', 'Drama', 'History']	tt0039437	6.8	1737.0
1858682	01000001000000001000	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	Monkey Business	2000000.0	97.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1952.0	['Black-and-white', 'Romance', 'Comedy']	tt0044916	6.9	15252.0
7235116	00001100110000010010	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	Someone to Watch Over Me	10278549.0	106.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1987.0	['Thriller', 'Romance', 'Crime', 'Drama', 'Mystery', 'Suspense']	tt0094008	6.1	11243.0
5254729	22200000001000000110	2	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	I Could Never Be Your Woman	9576495.0	97.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2007.0	['Drama', 'Romance', 'Comedy']	tt0466839	6.0	19115.0
19168185	10100010010000001010	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	9 Dead Gay Guys	26377.0	83.0	{'/m/02h40lc': 'English Language'}	{'/m/07ssc': 'United Kingdom'}	2003.0	['Black Comedy', 'Romance', 'Comedy', 'LGBT']	tt0336910	6.2	1529.0
24291753	10000000011000011010	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	The Careless Years		88.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1957.0	['Drama', 'Musical', 'Romance']	tt0050229	5.7	213.0
27504492	10000010000000010100	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	Cyrano Agency	17917697.0	119.0	{'/m/02hwhyv': 'Korean Language'}	{'/m/06qd3': 'South Korea'}	2010.0	['Drama', 'Romance', 'Comedy']	tt1786668	6.5	1388.0
4783144	00100001010000001001	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	Suburban Girl		97.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2007.0	['Romance', 'Indie', 'Comedy']	tt0428579	5.4	7727.0
15858518	10111100011001001010	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	Anbe Vaa		172.0	{'/m/07c9s': 'Tamil Language'}	{'/m/03rk0': 'India'}	1966.0	['Romance', 'Comedy']	tt0370279	7.2	198.0
10366326	10000001100100010010	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	God's Gift to Women		72.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1931.0	['Musical', 'Romance', 'Comedy']	tt0021917	5.1	440.0
7731853	10010001110000101001	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	Laugh, Clown, Laugh			{'/m/06ppq': 'Silent film', '/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1928.0	['Romance', 'Black-and-white', 'Indie', 'Drama', 'Silent']	tt0019074	7.5	2102.0
12091274	01001001011001000011	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	Puccini for Beginners	110864.0	81.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2007.0	['LGBT', 'Romance', 'Indie', 'Comedy']	tt0492481	6.0	2493.0
24021571	00111110010001100110	0	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	Just Wright	21570263.0	101.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2010.0	['Drama', 'Sports', 'Romance', 'Comedy']	tt1407061	5.9	15351.0
44218	00010000000000000001	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	San Francisco	2868000.0	115.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1936.0	['Drama', 'Black-and-white', 'Romance', 'Disaster']	tt0028216	7.2	5972.0
33773022	00110010010000100010	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	Unforgivable		111.0	{'/m/064_8sq': 'French Language', '/m/02bjrlw': 'Italian Language'}	{'/m/0f8l9c': 'France'}	2011.0	['Drama', 'Romance', 'LGBT']	tt1583737	5.8	815.0
19087098	01000000000000001010	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	A Waste of Shame			{'/m/064_8sq': 'French Language'}	{'/m/07ssc': 'United Kingdom'}	2005.0	['Romance', 'Documentary', 'Biopic', 'Drama', 'History']	tt0491232	6.5	257.0
21209475	00000000100010000001	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	British Agent		80.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1934.0	['Drama', 'Romance', 'War', 'Spy']	tt0024915	6.1	732.0
9086301	20000000000001000010	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	Goldie		68.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1931.0	['Romance', 'Noir', 'Comedy', 'Black-and-white', 'Drama']	tt0021920	5.3	157.0
1307956	10011001000010000010	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	Stage Beauty	2153070.0	109.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}	2004.0	['Romance', 'Comedy', 'LGBT', 'Drama', 'History']	tt0368658	7.1	10651.0
2216254	01000000010111000001	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	Jefferson in Paris	2473668.0	134.0	{'/m/02h40lc': 'English Language'}	{'/m/0f8l9c': 'France', '/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}	1995.0	['Romance', 'Political', 'Fiction', 'Biopic', 'Drama', 'History', 'Costume']	tt0113463	5.7	3155.0
26687336	00000000011001000000	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	Yamla Pagla Deewana		140.0	{'/m/03k50': 'Hindi Language', '/m/0688f': 'Punjabi language'}	{'/m/03rk0': 'India', '/m/0d060g': 'Canada'}	2011.0	['Adventure', 'Romance', 'Comedy', 'Crime', 'World Cinema', 'Bollywood', 'Action', 'Drama']	tt1773109	5.7	4486.0
1094668	00000001001001000010	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	Asoka		176.0	{'/m/03k50': 'Hindi Language'}	{'/m/03rk0': 'India'}	2001.0	['Romance', 'Musical', 'Epic', 'World Cinema', 'Bollywood', 'Action', 'Drama', 'History', 'War']	tt0249371	6.4	14908.0
6721185	00100110000011000100	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	Go Fish	2408311.0	83.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1994.0	['Romance', 'LGBT', 'Comedy', 'Black-and-white', 'Indie', 'Drama']	tt0109913	5.7	2305.0
1851703	00000000000000100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Snow Falling on Cedars	23049593.0	125.0	{'/m/03_9r': 'Japanese Language', '/m/04306rv': 'German Language', '/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1999.0	['Thriller', 'Adaptation', 'Romance', 'Law', 'Crime', 'Drama', 'History', 'Mystery']	tt0120834	6.7	14455.0
5363369	00010001101000000000	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	Yanks		141.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}	1979.0	['Drama', 'History', 'Romance', 'War']	tt0080157	6.4	3657.0
444919	00000000000000000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	The Redhead from Wyoming	1100000.0	81.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1953.0	['Western', 'Adventure', 'Romance', 'Action']	tt0045077	6.1	625.0
6488515	10001001000010010011	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	Satyam Shivam Sundaram		172.0	{'/m/03k50': 'Hindi Language'}	{'/m/03rk0': 'India'}	1978.0	['Drama', 'World Cinema', 'Bollywood', 'Romance']	tt0078204	6.9	1129.0
14710585	01000000100000000000	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Tanya's Island		82.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada'}	1980.0	['Adventure', 'Romance', 'Fantasy', 'Action', 'Drama', 'Sexploitation', 'Pornography']	tt0083168	4.1	428.0
6973699	10000001010100101111	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	And God Created Woman	717376.0	97.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1988.0	['Film', 'Romance', 'Comedy', 'Indie', 'Drama']	tt0092559	4.3	2062.0
12632216	10010000000000100001	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	The Two Worlds of Jenny Logan		94.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1979.0	['Drama', 'Romance']	tt0078430	6.7	931.0
7154611	01001100000001001000	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	The Man in Grey			{'/m/02h40lc': 'English Language'}	{'/m/02jx1': 'England', '/m/07ssc': 'United Kingdom'}	1943.0	['Drama', 'Black-and-white', 'Romance']	tt0036135	6.5	1539.0
24207129	00010010000000000001	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	A Single Man	24964890.0	101.0	{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}	{'/m/09c7w0': 'United States of America'}	2009.0	['Drama', 'Adaptation', 'Romance', 'LGBT']	tt1315981	7.5	116382.0
9889964	11000100011001100000	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	Baaghi: A Rebel for Love		157.0	{'/m/03k50': 'Hindi Language'}	{'/m/03rk0': 'India'}	1990.0	['Romance', 'Action']	tt0099080	5.9	1796.0
28388755	00100001100000011010	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	Nice Guy Johnny		89.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2010.0	['Drama', 'Romance', 'Indie', 'Comedy']	tt1619037	6.2	1883.0
9205349	22202222222222222102	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	2	Hob wa Dumoo`		105.0	{'/m/0jzc': 'Arabic Language'}	{'/m/02k54': 'Egypt'}	1955.0	['Drama', 'Romance']	tt0342543	6.1	55.0
15670779	00110001000001011011	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	The House of Mirth		140.0	{}	{'/m/07ssc': 'United Kingdom'}	2000.0	['Adaptation', 'Romance', 'Black-and-white', 'Drama', 'History']	tt0200720	7.0	7936.0
29004995	10011001111000001001	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	Band Baaja Baaraat		140.0	{'/m/03k50': 'Hindi Language'}	{'/m/03rk0': 'India'}	2010.0	['Romance', 'Comedy', 'Bollywood', 'World Cinema', 'Drama']	tt1610452	7.2	17784.0
399402	00110011011001000010	0	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	Cinderella	85000000.0	74.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1950.0	['Family', 'Romance', 'Fantasy', 'Animation', 'Musical']	tt0042332	7.3	170296.0
22224559	11001011011001001001	1	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	The Last Song	89041656.0	107.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2010.0	['Adaptation', 'Teen', 'Romance', 'Coming Of Age', 'Drama']	tt1294226	6.0	91280.0
12868752	00101000000000000000	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Futile Attraction		82.0	{'/m/02h40lc': 'English Language'}	{'/m/0chghy': 'Australia', '/m/0ctw_b': 'New Zealand'}	2005.0	['Mockumentary', 'World Cinema', 'Romance', 'Comedy']	tt0414998	5.1	143.0
4836072	01000010001001000000	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	My Fair Lady	72000000.0	172.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1964.0	['Family', 'Film', 'Romance', 'Comedy', 'Drama', 'Musical', 'Costume']	tt0058385	7.8	99717.0
736262	00000010000001000010	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	The Sure Thing	18135531.0	95.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1985.0	['Adventure', 'Teen', 'Romance', 'Comedy', 'Coming Of Age', 'Road', 'Drama']	tt0090103	7.0	21800.0
249406	01100010011000001000	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	Holiday Inn		101.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1942.0	['Romance', 'Christmas', 'Comedy', 'Black-and-white', 'Musical']	tt0034862	7.3	16474.0
168571	01000010001100001001	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	Mona Lisa		100.0	{'/m/02h40lc': 'English Language'}	{'/m/07ssc': 'United Kingdom'}	1986.0	['Romance', 'Noir', 'Crime', 'Indie', 'Drama', 'Gangster']	tt0091538	7.3	18197.0
11144406	10001000011000000100	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	They Met in Bombay		92.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1941.0	['Adventure', 'Romance', 'Comedy', 'Crime', 'Black-and-white', 'Action', 'Drama']	tt0034281	6.5	1234.0
1231856	00000011000001000011	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	For Love of the Game	46112640.0	137.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1999.0	['Drama', 'Sports', 'Romance']	tt0126916	6.6	36878.0
161877	00101001000010001100	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	This Sporting Life		134.0	{'/m/02h40lc': 'English Language'}	{'/m/07ssc': 'United Kingdom'}	1963.0	['Film', 'Romance', 'World Cinema', 'Drama', 'Sports']	tt0057578	7.5	7003.0
24813200	10010010010001000100	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	Kisses and Caroms		81.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2006.0	['Romance', 'Indie', 'Comedy']	tt0381341	4.4	1398.0
10858701	10011010011000000110	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	Cronaca di un amore		98.0	{'/m/02bjrlw': 'Italian Language'}	{'/m/03rjj': 'Italy'}	1950.0	['Romance', 'Crime', 'World Cinema', 'Black-and-white', 'Drama']	tt0042355	7.1	3300.0
1273572	10101001000010100010	1	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	Gone to Earth		82.0	{'/m/02h40lc': 'English Language'}	{'/m/02jx1': 'England', '/m/07ssc': 'United Kingdom'}	1950.0	['Drama', 'Romance']	tt0042513	6.9	1434.0
309159	00000010000000000000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Teheran 43		153.0	{'/m/06b_j': 'Russian Language'}	{'/m/0f8l9c': 'France', '/m/06mzp': 'Switzerland', '/m/05vz3zq': 'Soviet Union', '/m/06mkj': 'Spain'}	1981.0	['Thriller', 'Romance', 'Crime', 'Action', 'Drama', 'War']	tt0081609	6.7	1291.0
1911903	01000000000000001000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	I Love You, Alice B. Toklas		94.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1968.0	['Romance', 'Parody', 'Satire', 'Comedy', 'Religious']	tt0063115	6.2	3346.0
16791614	00010010001000011001	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	Son of Fury: The Story of Benjamin Blake		98.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1942.0	['Adventure', 'Romance', 'Black-and-white', 'Action', 'Drama']	tt0035360	7.1	1790.0
23467297	01000010000001001000	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	Perfect Mismatch		97.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America', '/m/03rk0': 'India'}	2009.0	['Drama', 'World Cinema', 'Romance', 'Comedy']	tt0453501	5.9	97.0
3028248	10010100000100010100	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	Chances Are	16278590.0	108.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1989.0	['Fantasy', 'Religious', 'Romance', 'Comedy']	tt0097044	6.5	13434.0
508985	00100010111001001002	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	2	Afterglow		114.0	{}	{'/m/09c7w0': 'United States of America'}	1997.0	['Romance', 'Indie', 'Comedy']	tt0118566	6.0	3753.0
6887098	10000110010100001000	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	Fanfan la Tulipe		99.0	{'/m/064_8sq': 'French Language'}	{'/m/0f8l9c': 'France', '/m/03rjj': 'Italy'}	1952.0	['Adventure', 'Romance', 'Art', 'Comedy', 'World Cinema', 'Action', 'Drama']	tt0044602	7.2	3362.0
5049873	00000000001000000001	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	Mediterraneo		96.0	{'/m/0349s': 'Greek Language', '/m/02hwyss': 'Turkish Language', '/m/02bjrlw': 'Italian Language', '/m/02h40lc': 'English Language', '/m/01307m': 'Ancient Greek'}	{'/m/03rjj': 'Italy'}	1991.0	['Romance', 'Comedy', 'World Cinema', 'Drama', 'War']	tt0102426	7.4	16165.0
1871167	01000000101000001010	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	Welcome to Mooseport	14000000.0	110.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America', '/m/0345h': 'Germany'}	2004.0	['Americana', 'Romance', 'Comedy', 'Politics']	tt0361925	5.3	13324.0
22680762	00000000000000001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Vincere		125.0	{'/m/02bjrlw': 'Italian Language', '/m/04306rv': 'German Language'}	{'/m/0f8l9c': 'France', '/m/03rjj': 'Italy'}	2009.0	['Thriller', 'Romance', 'Political', 'Epic', 'World Cinema', 'Fiction', 'Biopic', 'Drama', 'History']	tt1156173	6.8	5826.0
12180811	10001111000100001001	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	Fire with Fire	4636000.0	104.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1986.0	['Drama', 'Crime', 'Teen', 'Romance']	tt0091053	6.3	1853.0
28903478	00001001111011100000	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	Handsome Harry		93.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2009.0	['Romance', 'LGBT', 'Crime', 'Road', 'Indie', 'Drama']	tt1318001	6.1	2198.0
5566878	10111000100011001010	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	Tortilla Soup	4574762.0	103.0	{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}	{'/m/09c7w0': 'United States of America'}	2001.0	['Family', 'Film', 'Romance', 'Comedy', 'Indie', 'Drama']	tt0255653	6.7	5216.0
9457642	00000001000010000000	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Man Trouble	4096030.0	100.0	{'/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	1992.0	['Romance', 'Comedy']	tt0104804	4.7	3426.0
8219325	00000100000000000000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Get Smart	230685453.0	110.0	{'/m/06b_j': 'Russian Language', '/m/02h40lc': 'English Language'}	{'/m/09c7w0': 'United States of America'}	2008.0	['Adventure', 'Romance', 'Parody', 'Comedy', 'Action']	tt0425061	6.5	225524.0
